exact_date,exact_time,day_of_week,station,code,delay_min,gap_min,bound,line,vehicle,year,month,day,hour,min,at_station,line_simp,delay_type
2015-12-11,7:49:00 AM,Friday,BESSARION,PUSRA,3,8,E,SHP,5244,2015,12,11,7,49,1,SHP,short
2015-12-11,7:53:00 AM,Friday,COXWELL,EUDO,3,5,W,BD,5168,2015,12,11,7,53,1,BD,short
2015-12-11,8:23:00 AM,Friday,VICTORIA PARK,EUCD,6,8,W,BD,5298,2015,12,11,8,23,1,BD,short
2015-12-11,8:51:00 PM,Friday,QUEEN,MUPAA,3,7,N,YU,5641,2015,12,11,20,51,1,YU,short
2015-12-11,9:16:00 AM,Friday,GREENWOOD,EUAL,3,5,W,BD,5170,2015,12,11,9,16,1,BD,short
2015-12-11,9:38:00 AM,Friday,LANSDOWNE,MUPLB,7,9,E,BD,5236,2015,12,11,9,38,1,BD,short
2015-12-12,11:13:00 PM,Saturday,KENNEDY,MUTO,4,8,E,BD,5147,2015,12,12,23,13,1,BD,short
2015-12-12,11:34:00 PM,Saturday,BROADVIEW,EULV,7,11,W,BD,5131,2015,12,12,23,34,1,BD,short
2015-12-12,11:40:00 PM,Saturday,OLD MILL,SUEAS,14,18,W,BD,5113,2015,12,12,23,40,1,BD,medium
2015-12-12,11:55:00 PM,Saturday,ST CLAIR WEST,SUDP,10,14,N,YU,5491,2015,12,12,23,55,1,YU,short
2015-12-12,12:19:00 AM,Saturday,KEELE,MUD,6,10,W,BD,5036,2015,12,12,0,19,1,BD,short
2015-12-12,4:03:00 PM,Saturday,COLLEGE,MUPR1,88,91,N,YU,5431,2015,12,12,16,3,1,YU,long
2015-12-12,6:56:00 AM,Saturday,SHEPPARD WEST,EUECD,4,8,S,YU,5466,2015,12,12,6,56,1,YU,short
2015-12-12,7:00:00 PM,Saturday,COXWELL,EUVA,4,8,W,BD,5339,2015,12,12,19,0,1,BD,short
2015-12-12,7:01:00 AM,Saturday,DUNDAS,MUPLB,12,16,S,YU,5526,2015,12,12,7,1,1,YU,medium
2015-12-12,9:05:00 PM,Saturday,ST CLAIR WEST,SUDP,10,14,N,YU,5636,2015,12,12,21,5,1,YU,short
2015-12-12,9:51:00 AM,Saturday,RUNNYMEDE,MUTO,4,8,E,BD,5130,2015,12,12,9,51,1,BD,short
2015-12-13,12:51:00 AM,Sunday,BLOOR YONGE,MUIR,12,16,N,YU,6041,2015,12,13,0,51,1,YU,medium
2015-12-13,6:29:00 PM,Sunday,DONLANDS,TUSC,8,12,W,BD,5081,2015,12,13,18,29,1,BD,short
2015-12-13,6:53:00 PM,Sunday,COXWELL,EUVA,4,8,W,BD,5247,2015,12,13,18,53,1,BD,short
2015-12-13,8:02:00 PM,Sunday,KEELE,PUTIJ,3,7,E,BD,5149,2015,12,13,20,2,1,BD,short
2015-12-13,8:40:00 PM,Sunday,BLOOR YONGE,TUOS,9,13,W,BD,5214,2015,12,13,20,40,1,BD,short
2015-12-13,8:58:00 AM,Sunday,KIPLING,MUSC,4,8,W,BD,5115,2015,12,13,8,58,1,BD,short
2015-12-13,9:10:00 AM,Sunday,KENNEDY,PRS,7,13,S,SRT,3020,2015,12,13,9,10,1,SRT,short
2015-12-14,11:02:00 PM,Monday,KIPLING,MUIR,5,10,E,BD,5336,2015,12,14,23,2,1,BD,short
2015-12-14,2:58:00 PM,Monday,FINCH,MUO,3,6,S,YU,5871,2015,12,14,14,58,1,YU,short
2015-12-14,3:57:00 PM,Monday,DONLANDS,MUIR,7,9,E,BD,5064,2015,12,14,15,57,1,BD,short
2015-12-14,4:30:00 PM,Monday,KENNEDY,MUIR,3,5,W,BD,5211,2015,12,14,16,30,1,BD,short
2015-12-14,4:42:00 PM,Monday,EGLINTON,MUI,4,6,N,YU,5731,2015,12,14,16,42,1,YU,short
2015-12-14,5:34:00 PM,Monday,WARDEN,PUTIJ,9,11,W,BD,5149,2015,12,14,17,34,1,BD,short
2015-12-14,5:44:00 PM,Monday,SHEPPARD YONGE,MUI,4,6,N,YU,5681,2015,12,14,17,44,1,YU,short
2015-12-14,7:09:00 PM,Monday,ISLINGTON,MUSC,6,9,E,BD,5317,2015,12,14,19,9,1,BD,short
2015-12-14,8:25:00 AM,Monday,ST CLAIR,MUIR,4,6,N,YU,5811,2015,12,14,8,25,1,YU,short
2015-12-14,8:39:00 PM,Monday,KENNEDY,TUMVS,3,6,E,BD,5181,2015,12,14,20,39,1,BD,short
2015-12-14,8:40:00 AM,Monday,ST GEORGE,MUI,3,5,E,BD,5317,2015,12,14,8,40,1,BD,short
2015-12-14,8:40:00 PM,Monday,WARDEN,PUTIJ,3,6,W,BD,5333,2015,12,14,20,40,1,BD,short
2015-12-14,8:47:00 AM,Monday,COLLEGE,MUI,3,5,S,YU,5691,2015,12,14,8,47,1,YU,short
2015-12-15,10:13:00 PM,Tuesday,UNION,SUO,4,8,S,YU,5706,2015,12,15,22,13,1,YU,short
2015-12-15,12:10:00 AM,Tuesday,DUPONT,MUI,7,11,N,YU,5041,2015,12,15,0,10,1,YU,short
2015-12-15,12:16:00 AM,Tuesday,WARDEN,SUDP,3,7,E,BD,5195,2015,12,15,0,16,1,BD,short
2015-12-15,1:27:00 PM,Tuesday,ST CLAIR,MUO,135,138,N,YU,5386,2015,12,15,13,27,1,YU,long
2015-12-15,3:49:00 PM,Tuesday,WARDEN,MUD,3,5,W,BD,5095,2015,12,15,15,49,1,BD,short
2015-12-15,4:54:00 PM,Tuesday,ST GEORGE,MUIR,4,6,W,BD,5147,2015,12,15,16,54,1,BD,short
2015-12-15,5:00:00 PM,Tuesday,KENNEDY,SUEAS,5,7,W,BD,5227,2015,12,15,17,0,1,BD,short
2015-12-15,5:55:00 AM,Tuesday,BLOOR YONGE,EUYRD,4,0,W,BD,5142,2015,12,15,5,55,1,BD,short
2015-12-15,5:59:00 AM,Tuesday,ST GEORGE,PUTWZ,22,0,S,YU,5401,2015,12,15,5,59,1,YU,medium
2015-12-15,6:47:00 PM,Tuesday,OSSINGTON,SUDP,6,8,W,BD,5147,2015,12,15,18,47,1,BD,short
2015-12-15,7:04:00 PM,Tuesday,OLD MILL,SUDP,12,15,E,BD,5200,2015,12,15,19,4,1,BD,medium
2015-12-15,8:10:00 AM,Tuesday,OSSINGTON,MUI,15,17,E,BD,5075,2015,12,15,8,10,1,BD,medium
2015-12-15,8:34:00 AM,Tuesday,CHRISTIE,MUI,7,9,E,BD,5162,2015,12,15,8,34,1,BD,short
2015-12-15,8:38:00 AM,Tuesday,QUEENS PARK,MUIR,4,6,S,YU,5401,2015,12,15,8,38,1,YU,short
2015-12-15,9:21:00 AM,Tuesday,ST ANDREW,EUTRD,3,5,S,YU,5541,2015,12,15,9,21,1,YU,short
2015-12-16,11:09:00 PM,Wednesday,MUSEUM,SUO,3,7,N,YU,5711,2015,12,16,23,9,1,YU,short
2015-12-16,12:53:00 PM,Wednesday,SCARBOROUGH CENTRE,MRO,4,10,N,SRT,3000,2015,12,16,12,53,1,SRT,short
2015-12-16,1:45:00 AM,Wednesday,CASTLE FRANK,MUPLB,10,14,W,BD,5156,2015,12,16,1,45,1,BD,short
2015-12-16,2:40:00 PM,Wednesday,LAWRENCE EAST,ERDO,5,11,N,SRT,3020,2015,12,16,14,40,1,SRT,short
2015-12-16,5:55:00 AM,Wednesday,CHRISTIE,EUYRD,5,0,W,BD,5058,2015,12,16,5,55,1,BD,short
2015-12-16,6:27:00 PM,Wednesday,EGLINTON WEST,MUPAA,8,10,S,YU,5541,2015,12,16,18,27,1,YU,short
2015-12-16,6:38:00 PM,Wednesday,SHERBOURNE,MUD,3,5,E,BD,5278,2015,12,16,18,38,1,BD,short
2015-12-16,7:39:00 AM,Wednesday,WARDEN,PUTIJ,6,8,W,BD,5078,2015,12,16,7,39,1,BD,short
2015-12-16,9:01:00 PM,Wednesday,QUEENS PARK,MUIR,8,11,S,YU,5401,2015,12,16,21,1,1,YU,short
2015-12-17,10:09:00 PM,Thursday,CHRISTIE,MUIR,5,9,W,BD,5153,2015,12,17,22,9,1,BD,short
2015-12-17,10:15:00 PM,Thursday,OSSINGTON,MUI,8,12,W,BD,5153,2015,12,17,22,15,1,BD,short
2015-12-17,10:28:00 PM,Thursday,OSSINGTON,MUI,3,7,W,BD,5120,2015,12,17,22,28,1,BD,short
2015-12-17,11:15:00 PM,Thursday,YORKDALE,SUEAS,14,18,N,YU,5886,2015,12,17,23,15,1,YU,medium
2015-12-17,11:38:00 AM,Thursday,UNION,SUPOL,4,7,S,YU,5416,2015,12,17,11,38,1,YU,short
2015-12-17,12:02:00 PM,Thursday,SHEPPARD YONGE,SUEAS,17,22,E,SHP,5208,2015,12,17,12,2,1,SHP,medium
2015-12-17,12:50:00 PM,Thursday,QUEEN,SUO,16,19,S,YU,5891,2015,12,17,12,50,1,YU,medium
2015-12-17,1:00:00 AM,Thursday,KENNEDY,SUBT,12,16,W,BD,5058,2015,12,17,1,0,1,BD,medium
2015-12-17,1:04:00 AM,Thursday,KENNEDY,SRBT,12,18,N,SRT,3001,2015,12,17,1,4,1,SRT,medium
2015-12-17,1:22:00 PM,Thursday,ST GEORGE,MUI,4,7,S,YU,5971,2015,12,17,13,22,1,YU,short
2015-12-17,2:35:00 PM,Thursday,WARDEN,MUI,19,23,E,BD,5299,2015,12,17,14,35,1,BD,medium
2015-12-17,3:17:00 PM,Thursday,DONLANDS,MUI,6,9,E,BD,5362,2015,12,17,15,17,1,BD,short
2015-12-17,3:51:00 PM,Thursday,DON MILLS,MUSAN,5,10,E,SHP,5244,2015,12,17,15,51,1,SHP,short
2015-12-17,4:51:00 PM,Thursday,ST CLAIR,MUIR,3,5,N,YU,5981,2015,12,17,16,51,1,YU,short
2015-12-17,5:02:00 PM,Thursday,HIGH PARK,MUI,5,7,E,BD,5035,2015,12,17,17,2,1,BD,short
2015-12-17,6:24:00 PM,Thursday,HIGH PARK,MUI,10,12,E,BD,5047,2015,12,17,18,24,1,BD,short
2015-12-17,7:18:00 AM,Thursday,KEELE,MUSC,3,5,W,BD,5334,2015,12,17,7,18,1,BD,short
2015-12-17,7:43:00 AM,Thursday,ST GEORGE,PUSTC,8,10,N,YU,5806,2015,12,17,7,43,1,YU,short
2015-12-17,8:46:00 PM,Thursday,YORKDALE,SUDP,7,10,S,YU,5571,2015,12,17,20,46,1,YU,short
2015-12-17,9:17:00 AM,Thursday,PAPE,MUSC,3,5,E,BD,5294,2015,12,17,9,17,1,BD,short
2015-12-18,11:50:00 PM,Friday,SHEPPARD WEST,EUOE,9,13,S,YU,5416,2015,12,18,23,50,1,YU,short
2015-12-18,1:42:00 PM,Friday,CHESTER,SUDP,27,3,W,BD,5028,2015,12,18,13,42,1,BD,medium
2015-12-18,2:25:00 PM,Friday,SHEPPARD YONGE,TUS,7,10,N,YU,5941,2015,12,18,14,25,1,YU,short
2015-12-18,3:21:00 PM,Friday,WOODBINE,MUIR,12,14,W,BD,5095,2015,12,18,15,21,1,BD,medium
2015-12-18,3:41:00 PM,Friday,SHEPPARD WEST,SUDP,4,7,S,YU,5866,2015,12,18,15,41,1,YU,short
2015-12-18,3:51:00 PM,Friday,DAVISVILLE,TUNOA,3,6,S,YU,5661,2015,12,18,15,51,1,YU,short
2015-12-18,4:51:00 PM,Friday,SHEPPARD YONGE,SUDP,3,5,N,YU,6001,2015,12,18,16,51,1,YU,short
2015-12-18,5:44:00 PM,Friday,OSSINGTON,MUIR,4,6,W,BD,5028,2015,12,18,17,44,1,BD,short
2015-12-18,6:31:00 PM,Friday,DUNDAS,SUUT,12,14,S,YU,5496,2015,12,18,18,31,1,YU,medium
2015-12-18,7:15:00 AM,Friday,MAIN STREET,EUDO,3,5,W,BD,5123,2015,12,18,7,15,1,BD,short
2015-12-18,8:04:00 AM,Friday,FINCH,EUTRD,3,5,S,YU,5786,2015,12,18,8,4,1,YU,short
2015-12-18,8:35:00 AM,Friday,KING,MUI,13,15,N,YU,5931,2015,12,18,8,35,1,YU,medium
2015-12-18,8:37:00 AM,Friday,DAVISVILLE,MUI,6,8,S,YU,5691,2015,12,18,8,37,1,YU,short
2015-12-18,8:44:00 AM,Friday,BAYVIEW,TUSC,3,8,W,SHP,5010,2015,12,18,8,44,1,SHP,short
2015-12-19,10:48:00 PM,Saturday,KIPLING,MUSAN,4,8,E,BD,5355,2015,12,19,22,48,1,BD,short
2015-12-19,1:47:00 AM,Saturday,OLD MILL,SUDP,3,7,W,BD,5234,2015,12,19,1,47,1,BD,short
2015-12-19,3:33:00 PM,Saturday,ISLINGTON,MUIS,3,6,W,BD,5130,2015,12,19,15,33,1,BD,short
2015-12-19,6:04:00 AM,Saturday,BLOOR YONGE,MUPAA,3,7,W,BD,5220,2015,12,19,6,4,1,BD,short
2015-12-19,6:24:00 PM,Saturday,KIPLING,TUO,3,6,E,BD,5057,2015,12,19,18,24,1,BD,short
2015-12-20,10:04:00 PM,Sunday,QUEEN,PUMO,6,10,S,YU,5956,2015,12,20,22,4,1,YU,short
2015-12-20,11:47:00 AM,Sunday,WELLESLEY,MUIR,4,8,S,YU,5541,2015,12,20,11,47,1,YU,short
2015-12-20,2:31:00 PM,Sunday,SPADINA,SUO,8,12,E,BD,5112,2015,12,20,14,31,1,BD,short
2015-12-20,4:38:00 PM,Sunday,SHEPPARD WEST,TUNIP,3,7,N,YU,5836,2015,12,20,16,38,1,YU,short
2015-12-20,7:32:00 PM,Sunday,SPADINA,MUTO,7,11,S,YU,5926,2015,12,20,19,32,1,YU,short
2015-12-20,7:59:00 PM,Sunday,KENNEDY,SUDP,3,7,W,BD,5051,2015,12,20,19,59,1,BD,short
2015-12-20,9:00:00 AM,Sunday,SHEPPARD WEST,TUSUP,4,0,S,YU,5501,2015,12,20,9,0,1,YU,short
2015-12-20,9:24:00 AM,Sunday,DON MILLS,EUBK,5,10,W,SHP,5229,2015,12,20,9,24,1,SHP,short
2015-12-21,10:01:00 PM,Monday,EGLINTON,PUSO,3,7,S,YU,5631,2015,12,21,22,1,1,YU,short
2015-12-21,10:31:00 PM,Monday,BLOOR YONGE,SUO,18,22,S,YU,5741,2015,12,21,22,31,1,YU,medium
2015-12-21,10:31:00 PM,Monday,BLOOR YONGE,SUDP,18,22,E,BD,5202,2015,12,21,22,31,1,BD,medium
2015-12-21,10:34:00 PM,Monday,EGLINTON,MUPLB,17,21,N,YU,5776,2015,12,21,22,34,1,YU,medium
2015-12-21,11:53:00 PM,Monday,KEELE,TUCC,4,8,E,BD,5131,2015,12,21,23,53,1,BD,short
2015-12-21,12:29:00 AM,Monday,FINCH,MUSC,5,9,S,YU,5511,2015,12,21,0,29,1,YU,short
2015-12-21,1:07:00 AM,Monday,LAWRENCE WEST,MUPAA,3,7,N,YU,6081,2015,12,21,1,7,1,YU,short
2015-12-21,2:05:00 PM,Monday,COXWELL,MUWR,6,9,E,BD,5330,2015,12,21,14,5,1,BD,short
2015-12-21,3:05:00 PM,Monday,FINCH,SUDP,5,8,S,YU,6036,2015,12,21,15,5,1,YU,short
2015-12-21,3:30:00 PM,Monday,KENNEDY,MUSC,4,6,W,BD,5268,2015,12,21,15,30,1,BD,short
2015-12-21,5:01:00 PM,Monday,WELLESLEY,SUAP,3,5,S,YU,5781,2015,12,21,17,1,1,YU,short
2015-12-21,5:40:00 AM,Monday,FINCH,TUNIP,3,0,S,YU,5461,2015,12,21,5,40,1,YU,short
2015-12-21,5:43:00 PM,Monday,VICTORIA PARK,MUIR,3,5,E,BD,5105,2015,12,21,17,43,1,BD,short
2015-12-21,6:09:00 PM,Monday,OLD MILL,EUBK,3,5,E,BD,5003,2015,12,21,18,9,1,BD,short
2015-12-21,6:30:00 AM,Monday,DON MILLS,MUSC,3,8,W,SHP,5010,2015,12,21,6,30,1,SHP,short
2015-12-21,6:47:00 PM,Monday,KENNEDY,EUNT,3,6,W,BD,5013,2015,12,21,18,47,1,BD,short
2015-12-21,7:36:00 PM,Monday,WELLESLEY,MUPAA,5,8,S,YU,5521,2015,12,21,19,36,1,YU,short
2015-12-21,8:13:00 AM,Monday,EGLINTON,MUIR,4,6,S,YU,5821,2015,12,21,8,13,1,YU,short
2015-12-21,9:42:00 AM,Monday,FINCH,TUNIP,4,6,S,YU,5596,2015,12,21,9,42,1,YU,short
2015-12-21,9:42:00 AM,Monday,BLOOR YONGE,MUSAN,4,7,W,BD,5037,2015,12,21,9,42,1,BD,short
2015-12-22,10:17:00 AM,Tuesday,LESLIE,MUSC,3,8,W,SHP,5010,2015,12,22,10,17,1,SHP,short
2015-12-22,11:44:00 AM,Tuesday,EGLINTON,TUMVS,9,12,S,YU,5996,2015,12,22,11,44,1,YU,short
2015-12-22,2:14:00 PM,Tuesday,BATHURST,SUDP,3,6,E,BD,5336,2015,12,22,14,14,1,BD,short
2015-12-22,5:00:00 PM,Tuesday,ST CLAIR WEST,TUMVS,5,7,N,YU,5511,2015,12,22,17,0,1,YU,short
2015-12-22,5:21:00 PM,Tuesday,ST CLAIR WEST,MUIR,5,7,N,YU,5886,2015,12,22,17,21,1,YU,short
2015-12-22,5:54:00 PM,Tuesday,YORK MILLS,TUMVS,5,7,S,YU,5941,2015,12,22,17,54,1,YU,short
2015-12-22,7:03:00 PM,Tuesday,EGLINTON,EUO,3,5,S,YU,6071,2015,12,22,19,3,1,YU,short
2015-12-22,7:05:00 AM,Tuesday,DUPONT,MUTO,5,7,S,YU,5651,2015,12,22,7,5,1,YU,short
2015-12-22,8:46:00 AM,Tuesday,BATHURST,MUIR,4,6,W,BD,5115,2015,12,22,8,46,1,BD,short
2015-12-23,11:10:00 PM,Wednesday,EGLINTON,EUBK,5,10,S,YU,5546,2015,12,23,23,10,1,YU,short
2015-12-23,11:12:00 AM,Wednesday,MIDLAND,ERDO,5,11,S,SRT,3018,2015,12,23,11,12,1,SRT,short
2015-12-23,12:55:00 AM,Wednesday,WARDEN,SUO,3,7,W,BD,5255,2015,12,23,0,55,1,BD,short
2015-12-23,1:46:00 AM,Wednesday,SHERBOURNE,PUTOE,3,7,W,BD,5242,2015,12,23,1,46,1,BD,short
2015-12-23,3:23:00 PM,Wednesday,EGLINTON,SUDP,3,6,S,YU,5501,2015,12,23,15,23,1,YU,short
2015-12-23,3:23:00 PM,Wednesday,QUEENS PARK,SUO,3,6,N,YU,5591,2015,12,23,15,23,1,YU,short
2015-12-23,3:56:00 PM,Wednesday,DUFFERIN,MUPAA,3,5,E,BD,5177,2015,12,23,15,56,1,BD,short
2015-12-23,5:56:00 AM,Wednesday,COXWELL,TUO,5,9,E,BD,5321,2015,12,23,5,56,1,BD,short
2015-12-23,6:02:00 AM,Wednesday,ST GEORGE,TUS,3,0,S,YU,5956,2015,12,23,6,2,1,YU,short
2015-12-23,6:06:00 PM,Wednesday,RUNNYMEDE,TUOS,3,5,E,BD,5218,2015,12,23,18,6,1,BD,short
2015-12-23,6:54:00 AM,Wednesday,FINCH,TUNIP,3,7,S,YU,5706,2015,12,23,6,54,1,YU,short
2015-12-23,6:54:00 AM,Wednesday,KIPLING,TUO,3,5,E,BD,5274,2015,12,23,6,54,1,BD,short
2015-12-23,7:17:00 PM,Wednesday,BATHURST,SUAP,5,8,E,BD,5013,2015,12,23,19,17,1,BD,short
2015-12-23,7:37:00 AM,Wednesday,ST GEORGE,TUSC,3,5,S,YU,5771,2015,12,23,7,37,1,YU,short
2015-12-23,7:48:00 AM,Wednesday,KIPLING,EUDO,3,5,E,BD,5112,2015,12,23,7,48,1,BD,short
2015-12-23,7:51:00 PM,Wednesday,DAVISVILLE,PUSTS,3,6,S,YU,0,2015,12,23,19,51,1,YU,short
2015-12-23,8:00:00 AM,Wednesday,KEELE,TUO,9,11,E,BD,5236,2015,12,23,8,0,1,BD,short
2015-12-23,9:37:00 AM,Wednesday,KENNEDY,EUPI,3,6,W,BD,5016,2015,12,23,9,37,1,BD,short
2015-12-23,9:50:00 PM,Wednesday,MCCOWAN,TRO,3,9,S,SRT,3020,2015,12,23,21,50,1,SRT,short
2015-12-24,10:05:00 AM,Thursday,DAVISVILLE,MUIR,5,7,S,YU,5801,2015,12,24,10,5,1,YU,short
2015-12-24,11:31:00 PM,Thursday,WOODBINE,SUDP,5,10,E,BD,5037,2015,12,24,23,31,1,BD,short
2015-12-24,11:41:00 PM,Thursday,QUEEN,MUD,5,9,N,YU,5746,2015,12,24,23,41,1,YU,short
2015-12-24,11:49:00 AM,Thursday,COXWELL,TUSC,3,6,E,BD,5226,2015,12,24,11,49,1,BD,short
2015-12-24,3:17:00 PM,Thursday,FINCH,MUPAA,3,6,N,YU,5651,2015,12,24,15,17,1,YU,short
2015-12-24,4:06:00 PM,Thursday,SHEPPARD YONGE,SUDP,5,10,E,SHP,5091,2015,12,24,16,6,1,SHP,short
2015-12-24,5:31:00 PM,Thursday,SHEPPARD YONGE,MUNOA,5,10,E,SHP,5230,2015,12,24,17,31,1,SHP,short
2015-12-24,5:40:00 PM,Thursday,EGLINTON,TUNOA,3,6,S,YU,5081,2015,12,24,17,40,1,YU,short
2015-12-24,5:58:00 AM,Thursday,ROYAL YORK,EUDO,5,9,W,BD,5133,2015,12,24,5,58,1,BD,short
2015-12-24,5:59:00 AM,Thursday,EGLINTON,TUNOA,3,5,N,YU,0,2015,12,24,5,59,1,YU,short
2015-12-24,6:52:00 AM,Thursday,EGLINTON,TUNOA,3,5,N,YU,0,2015,12,24,6,52,1,YU,short
2015-12-24,6:52:00 AM,Thursday,EGLINTON,TUNOA,3,5,N,YU,0,2015,12,24,6,52,1,YU,short
2015-12-24,7:01:00 AM,Thursday,DAVISVILLE,MUO,3,5,N,YU,5081,2015,12,24,7,1,1,YU,short
2015-12-24,7:32:00 AM,Thursday,SPADINA,PUTO,3,5,S,YU,5796,2015,12,24,7,32,1,YU,short
2015-12-24,7:58:00 AM,Thursday,ST PATRICK,SUO,6,8,S,YU,5431,2015,12,24,7,58,1,YU,short
2015-12-24,8:46:00 PM,Thursday,FINCH,MUO,3,6,N,YU,5911,2015,12,24,20,46,1,YU,short
2015-12-25,11:06:00 AM,Friday,BLOOR YONGE,MUIR,4,8,E,BD,5037,2015,12,25,11,6,1,BD,short
2015-12-26,10:22:00 AM,Saturday,FINCH,TUS,11,15,N,YU,5501,2015,12,26,10,22,1,YU,medium
2015-12-26,12:29:00 PM,Saturday,MUSEUM,TUSC,5,9,S,YU,5066,2015,12,26,12,29,1,YU,short
2015-12-26,3:20:00 PM,Saturday,ST CLAIR WEST,MUSC,4,8,S,YU,6081,2015,12,26,15,20,1,YU,short
2015-12-26,3:59:00 PM,Saturday,ST GEORGE,EUBK,10,14,E,BD,5115,2015,12,26,15,59,1,BD,short
2015-12-26,5:36:00 PM,Saturday,KIPLING,EUBK,4,8,E,BD,5115,2015,12,26,17,36,1,BD,short
2015-12-26,5:53:00 PM,Saturday,DUNDAS,MUIR,4,7,S,YU,5791,2015,12,26,17,53,1,YU,short
2015-12-26,6:02:00 AM,Saturday,MCCOWAN,MRTO,10,15,S,SRT,3010,2015,12,26,6,2,1,SRT,short
2015-12-26,6:03:00 AM,Saturday,GREENWOOD,MUSC,14,18,W,BD,5143,2015,12,26,6,3,1,BD,medium
2015-12-26,6:58:00 AM,Saturday,FINCH,MUTO,4,8,S,YU,6061,2015,12,26,6,58,1,YU,short
2015-12-26,7:05:00 AM,Saturday,KENNEDY,TUMVS,3,7,E,BD,5352,2015,12,26,7,5,1,BD,short
2015-12-26,7:32:00 AM,Saturday,KENNEDY,PUSNT,3,7,W,BD,5286,2015,12,26,7,32,1,BD,short
2015-12-26,7:39:00 PM,Saturday,QUEEN,SUDP,5,9,S,YU,5956,2015,12,26,19,39,1,YU,short
2015-12-26,7:55:00 AM,Saturday,OSGOODE,SUDP,3,7,N,YU,5506,2015,12,26,7,55,1,YU,short
2015-12-26,8:40:00 PM,Saturday,KENNEDY,EUNT,6,10,W,BD,5076,2015,12,26,20,40,1,BD,short
2015-12-26,8:57:00 PM,Saturday,EGLINTON WEST,TUOS,4,8,S,YU,5971,2015,12,26,20,57,1,YU,short
2015-12-26,9:14:00 PM,Saturday,UNION,MUD,4,8,N,YU,5551,2015,12,26,21,14,1,YU,short
2015-12-26,9:26:00 PM,Saturday,DAVISVILLE,TUOS,4,8,N,YU,5501,2015,12,26,21,26,1,YU,short
2015-12-26,9:38:00 PM,Saturday,BESSARION,EUBK,5,10,E,SHP,5083,2015,12,26,21,38,1,SHP,short
2015-12-26,9:54:00 PM,Saturday,SHEPPARD YONGE,EUBK,5,10,W,SHP,5083,2015,12,26,21,54,1,SHP,short
2015-12-27,12:29:00 AM,Sunday,ST CLAIR WEST,MUPAA,3,7,S,YU,5966,2015,12,27,0,29,1,YU,short
2015-12-27,1:33:00 PM,Sunday,ST ANDREW,PUSTC,4,8,S,YU,5416,2015,12,27,13,33,1,YU,short
2015-12-27,4:39:00 PM,Sunday,EGLINTON,TUNIP,5,9,S,YU,5676,2015,12,27,16,39,1,YU,short
2015-12-27,7:36:00 PM,Sunday,ST CLAIR WEST,TUMVS,4,8,N,YU,6006,2015,12,27,19,36,1,YU,short
2015-12-27,8:08:00 PM,Sunday,WARDEN,MUD,3,7,W,BD,5330,2015,12,27,20,8,1,BD,short
2015-12-27,9:20:00 AM,Sunday,GREENWOOD,TUNOA,4,8,E,BD,0,2015,12,27,9,20,1,BD,short
2015-12-28,10:15:00 AM,Monday,KIPLING,TUMVS,15,18,W,BD,5173,2015,12,28,10,15,1,BD,medium
2015-12-28,11:16:00 AM,Monday,BLOOR YONGE,EUDO,4,8,W,BD,5126,2015,12,28,11,16,1,BD,short
2015-12-28,1:06:00 AM,Monday,SHEPPARD WEST,PUSIS,3,7,S,YU,5656,2015,12,28,1,6,1,YU,short
2015-12-28,4:14:00 PM,Monday,SHERBOURNE,MUI,13,15,E,BD,5159,2015,12,28,16,14,1,BD,medium
2015-12-28,5:05:00 PM,Monday,YORKDALE,MUSAN,3,5,S,YU,5841,2015,12,28,17,5,1,YU,short
2015-12-28,5:28:00 AM,Monday,YORK MILLS,MUPLC,5,10,N,YU,6066,2015,12,28,5,28,1,YU,short
2015-12-28,5:57:00 PM,Monday,ST CLAIR WEST,TUSC,3,5,S,YU,5656,2015,12,28,17,57,1,YU,short
2015-12-28,6:00:00 PM,Monday,KIPLING,TUNIP,4,6,E,BD,5026,2015,12,28,18,0,1,BD,short
2015-12-28,6:15:00 AM,Monday,SHEPPARD YONGE,MUWR,5,10,E,SHP,5089,2015,12,28,6,15,1,SHP,short
2015-12-28,7:21:00 PM,Monday,ST CLAIR,TUO,2,5,S,YU,0,2015,12,28,19,21,1,YU,short
2015-12-28,9:16:00 AM,Monday,MCCOWAN,PRS,5,10,S,SRT,3023,2015,12,28,9,16,1,SRT,short
2015-12-28,9:19:00 AM,Monday,EGLINTON,MUTO,5,7,,YU,5486,2015,12,28,9,19,1,YU,short
2015-12-29,11:04:00 PM,Tuesday,EGLINTON,TUNIP,5,9,S,YU,5396,2015,12,29,23,4,1,YU,short
2015-12-29,12:02:00 PM,Tuesday,DAVISVILLE,MUPLB,17,20,N,YU,5583,2015,12,29,12,2,1,YU,medium
2015-12-29,2:37:00 PM,Tuesday,BLOOR YONGE,SUDP,7,10,N,YU,5401,2015,12,29,14,37,1,YU,short
2015-12-29,3:31:00 PM,Tuesday,DUNDAS WEST,SUDP,4,6,E,BD,5118,2015,12,29,15,31,1,BD,short
2015-12-29,4:22:00 PM,Tuesday,WARDEN,MUI,20,22,E,BD,5086,2015,12,29,16,22,1,BD,medium
2015-12-29,5:14:00 PM,Tuesday,WARDEN,PUTNT,9,11,W,BD,5149,2015,12,29,17,14,1,BD,short
2015-12-29,6:50:00 AM,Tuesday,EGLINTON,MUNOA,3,7,N,YU,5481,2015,12,29,6,50,1,YU,short
